SMILES,pAct
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](NCc3ccccn3)C2)C1,6.742364
Cc1cc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2cccc(F)c2)ccc1F,10.0
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3cccc(C(F)(F)F)c3)CC1=O)C2,7.031517
CCc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,7.229148
COc1cc(OC)cc(C(=O)NC2CCN(CCCc3ccccc3)CC2)c1,4.0
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(F)c(F)c2o1,7.040959
Cc1cc(OCCN(C(C)C)C(C)C)ccc1NC(=O)c1ccc(-c2ccccc2)cc1,7.59998
CN(CC(=O)N(C)C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,7.619789
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)[C@@H]2C[C@H]2c2ccccc2)cc1C,6.769551
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(N)cc3)ccc2n1,6.721246
N#Cc1cccc([C@]23CC[C@@H](N(CN4CCCCC4)c4nc5cc(Cl)c(Cl)cc5[nH]4)C[C@H]2C3)c1,8.60206
CCc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCN(CC)CC,7.299989
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N(C)C5CCOCC5)C4)C3)s2)cc1,8.56143
CCN(CC)Cc1cnc2c(CNC(=O)c3ccc(-c4ccc(F)cc4)cc3)cccc2c1,6.9914
O=C(Nc1ccc(OCCN2CCCC2)cc1)c1ccc2oc3ccccc3c2c1,5.599999
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC5CCC(C)(C)CC5)C4)C3)s2)cc1,9.177436
COc1cc(OC)cc(C(=O)NC2CCN(CC3CCc4ccccc4C3)CC2)c1,6.866461
COc1cc(N(C)C(=O)c2cccc(Oc3ccccc3)c2)ccc1OCCN(C(C)C)C(C)C,6.399997
O=C(CCc1ccccc1)Nc1cc(C(=O)NCCN2CCCC2)ccc1Oc1ccc2ccccc2c1,6.420216
CNc1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1,7.69897
O=C(NCc1cccc2cc(CN3CCOCC3)cnc12)c1ccc(-c2ccc(F)cc2)cc1,5.851397
COc1cc(NC(=O)c2ccc(-c3cccc(C(F)(F)F)c3)cc2)ccc1OCCN(C(C)C)C(C)C,6.599998
CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C=O)c4)C[C@@H]3C2)CC1,7.787812
COc1cc(NC(=O)c2cccc(-c3ccccc3)c2)ccc1OCCN(C(C)C)C(C)C,5.3
COc1cc(OC)cc(C(=O)NC2CCN(Cc3ccc4ccccc4n3)CC2)c1,6.20412
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,8.115596
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)o1)[C@H]1CCN(C(=O)N2CC[C@@H](NC3CCC(C)(C)CC3)C2)C1,5.421849
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N)C4)C3)cc2)cc1,7.722392
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N5CCCCC5)C4)C3)cc2)cc1,8.398974
O=C(NCc1cccc2cc(CN3CCC(O)CC3)cnc12)c1ccc(-c2ccc(F)cc2)cc1,6.709965
COc1cc(C(=O)NC2CCN(Cc3ccc4ccccc4c3)CC2)cc(OC)c1OC,6.543634
CC(C)Nc1nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc2n1C,7.154902
O=C(NC1CCN(Cc2cccc3c2OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,6.154902
COc1cc(OC)cc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1,6.519993
CCN(CC)CCOc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1C(C)=O,7.500038
O=C(NCc1cccc2cc(CN3CC[C@H](O)C3)cnc12)c1ccc(-c2ccc(F)cc2)cc1,6.847712
O=C(NC1CCN(Cc2ccc3cc(F)ccc3c2)CC1)c1ccccc1,6.90309
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)ccc2o1,7.792513
CN(C)CC1CCc2cc(NC(=O)Nc3ccc(Oc4ccccc4)cc3)ccc2C1,8.0
COc1ccc2c(=O)cc(C(=O)NC3CCC(CNc4ccc5c(c4)OCO5)CC3)oc2c1,5.69897
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccccc2o1,7.180456
COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,7.619789
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC(C)C)C4)C3)s2)cc1,7.979304
COc1cc(OC)cc(C(=O)NC2CCN(Cc3ccc4cc(F)ccc4c3)CC2)c1,7.49485
COc1cc(C(=O)N[C@@H]2CCN(Cc3ccc4ccccc4c3)C2)ccc1F,7.207608
CN(C)Cc1cnc2c(Cn3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)cccc2c1,6.705534
COc1cc(OC)cc(C(=O)NC2CCN(C(C)c3ccc4ccccc4c3)CC2)c1,7.60206
CCCc1cc(N)c2cc(NC(=O)/C=C/c3cccc(Cl)c3)ccc2n1,5.958607
CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(CN5CCN(C)CC5)c4)C[C@@H]3C2)CC1,6.494172
CCCc1cc(N)c2cc(NC(=O)C3CCC(c4ccc(Cl)cc4)CC3)ccc2n1,8.356547
Cn1c(CN2CCNCC2)nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc21,7.431798
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4ccc(N)cc4)C[C@H]23)CC1,8.356547
CS(=O)(=O)C1CCN(Cc2cnc3c(CNC(=O)c4ccc(-c5ccc(F)cc5)cc4)cccc3c2)CC1,6.508638
CCCc1cc(N)c2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2n1,5.0
CC(C)N(CCOc1ccc(N(C)C(=O)c2ccc3c(c2)CCc2ccccc2-3)cc1)C(C)C,6.499997
CN(C(=O)c1ccc(-c2ccc(C(N)=O)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@H](NCCCc3ccccc3)C2)C1,6.200329
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,8.552842
CCN(CC)CCOc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1OC,7.500038
CS(=O)(=O)N1CCC2(CC1)c1ccc(-c3cccc(C#N)c3)cc1CCN2CC(=O)Nc1cc(Cl)cc(Cl)c1,6.0
CN(C)c1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1,7.886057
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(Cl)cc3)ccc2n1,8.221849
CCOc1cc(OCC)cc(C(=O)NC2CCN(Cc3ccc4ccccc4c3)CC2)c1,7.251812
COc1ccc(C(=O)NC2CCN(Cc3ccc4ccccc4c3)CC2)cc1OC,6.0
CN1CCN(CCCN(c2nc3cc(Cl)c(Cl)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1,8.657577
CCN(CC)Cc1cnc2c(Cn3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)cccc2c1,6.899629
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)s1)[C@H]1CCN(C(=O)N2CC[C@@H](NC3CCC(C)(C)CC3)C2)C1,8.415903
O=C(Nc1ccc(OCCN2CCCC2)cc1)c1ccc2c(c1)CCc1ccccc1-2,6.0
COc1cc(OC)cc(C(=O)N(C)C2CCN(Cc3ccc4ccccc4c3)CC2)c1,6.772113
CN(c1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1)C1CCCC1,8.69897
COc1cc(OC)cc(C(=O)N[C@@H]2CCN(C(C)c3ccc4ccccc4c3)C2)c1,7.920819
COc1cc(OC)cc(C(=O)N[C@@H]2CCN(C/C=C/c3ccccc3)C2)c1,7.769551
N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2ccc(Cl)c(Cl)c2)C32CCN(CC3CC3)CC2)c1,6.860121
O=C(NCc1cccc2cc(CN3CCOCC3)cnc12)c1ccc(-c2ccc(F)cc2)nc1,4.696394
COc1cc(OC)cc(C(=O)NC2CCN(Cc3ccc4ccccc4c3)CC2)c1,7.568636
COc1cc(NC(=O)c2ccc(Oc3ccccc3)cc2)ccc1OCCN(C(C)C)C(C)C,6.699992
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(-c4ccccc4)cc3)ccc2n1,8.958607
O=C(NC1CCN(Cc2ccc3ccccc3c2)CC1)c1cc(F)cc(F)c1,7.187087
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(Cl)c(Cl)c3)ccc2n1,7.221849
COc1cc(N2Cc3ccc(-c4ccccc4)cc3C2=O)ccc1OCCN(C(C)C)C(C)C,6.399997
CCCc1cc(N)c2cc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)ccc2n1,8.346787
COc1cc(-n2cnc3cc(Oc4ccccc4)ccc3c2=O)ccc1OCCN1CCCC1,7.299989
CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(CN5CC[C@H](O)C5)c4)C[C@@H]3C2)CC1,6.355561
CN1CCN(CCCN(c2nc3cc(Cl)c(Cl)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C=O)c4)C[C@@H]3C2)CC1,7.863279
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Cc2ccccc2)cc1C,6.0
CCNS(=O)(=O)N1CCC2(CC1)c1ccc(-c3cccc(C#N)c3)cc1CCN2CC(=O)Nc1cc(Cl)cc(Cl)c1,6.0
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NCC5CCOCC5)C4)C3)s2)cc1,8.098463
CC(=O)NC1CCN(c2ccc3cc(NC(=O)CCc4ccc(C(F)(F)F)cc4)ccc3n2)C1,8.30103
CN(Cc1cccc2cc(CN3CCCCC3)cnc12)C(=O)c1ccc(-c2ccc(F)cc2)cc1,7.508638
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCCC3)ccc2c1,8.522879
CCC(=O)Nc1cccc([C@]23CC[C@@H](N(CCCN4CCN(C)CC4)C(=O)Nc4ccc(F)c(Cl)c4)[C@H]2C3)c1,8.508638
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NCCO)C4)C3)cc2)cc1,7.497444
O=C(NC1CCN(Cc2ccc3ccccc3c2)CC1)c1ccccc1,6.459671
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2ccc(Br)cc2)cc1C,7.958607
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC)C4)C3)s2)cc1,8.21091
CCc1nc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc2o1,5.897223
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCN(C)C,7.299989
N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)C32CCN(Cc3ccoc3)CC2)c1,7.443697
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](NCCCC3CCCCC3)C2)C1,7.672529
N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)C32CCN(CC3CC3)CC2)c1,7.823909
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(O)cc3)ccc2n1,5.958607
CC(C)N(CCOc1ccc(NC(=O)c2ccc3c(c2)C(=O)c2ccccc2-3)cc1)C(C)C,6.699992
N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2cc(F)cc(F)c2)C32CCN(CC3CC3)CC2)c1,7.200659
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@H](NCCC(C)(C)c3ccc(Cl)cc3)C2)C1,7.657577
CC(=O)N1CCC(N[C@@H]2CCN(C(=O)N3CC[C@H](N(C)C(=O)c4ccc(-c5ccc(C(F)(F)F)cc5)cc4)C3)C2)CC1,7.678921
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(O)cc2o1,5.829738
CN(CC(=O)N(C)C)Cc1cnc2c(Cn3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)cccc2c1,6.866461
CC(C)N(C)c1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1,8.69897
CCCc1cc(N2CCC2)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,8.552842
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCCCC3)ccc2c1,7.920819
O=C(CN1CCc2cc(-c3ccncc3)ccc2C1C1CCN(C2CCCC2)CC1)Nc1cc(Cl)cc(Cl)c1,7.619789
CN(C)Cc1cccc([C@]23CC[C@@H](N(CCCN4CCN(C)CC4)c4nc5cc(F)c(F)cc5[nH]4)C[C@H]2C3)c1,6.484656
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(C)C)cc3)ccc2n1,8.537602
N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)C3C2CCN(CC3CC3)CC2)c1,8.031517
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N[C@@H](C)C(C)C)C4)C3)cc2)cc1,8.398974
O=C(Nc1cccc(F)c1)Nc1cc(C(=O)NCCN2CCCC2)ccc1Oc1ccc(F)c(F)c1,8.853872
CC(=O)Nc1cc(C(=O)NCCN2CCCC2)ccc1Oc1ccc(C)c(C)c1,6.0
CC(=O)N1CCC(C2c3ccc(-c4cccc(C#N)c4)cc3CCN2CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,6.03292
O=C(NCc1cccc2cc(CN3CCC(O)CC3)cnc12)c1ccc(-c2ccc(F)cc2)nc1,6.095284
CCN(CC)CCOc1ccc(N(CC)C(=O)c2ccc(-c3ccccc3)cc2)cc1OC,6.599998
CC1CCC(N[C@@H]2CCN(C(=O)N3CC[C@H](N(C)C(=O)c4ccc(-c5ccc(C(F)(F)F)cc5)cc4)C3)C2)CC1,7.883071
COc1cc(C(=O)NC2CCN(Cc3ccc4ccccc4c3)CC2)ccc1F,7.886057
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N5CCOCC5)C4)C3)cc2)cc1,7.180561
CC(C)CN(C)[C@@H]1CCN(C(=O)N2CC[C@H](N(C)C(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)C2)C1,7.420102
CCCc1cc(N)c2cc(NC(=O)CCc3ccccc3)ccc2n1,5.080922
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)/C=C/c2ccccc2)cc1C,6.267606
CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1,7.876751
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(C)(C)C)cc3)ccc2n1,7.657577
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCC(NC(=O)c4ccccc4)C3)ccc2c1,8.0
CN(c1ccccc1)c1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1,5.431798
Cc1cccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2cccc(F)c2)c1,8.69897
CN(C)Cc1cnc2c(CNC(=O)c3ccc(-c4ccc(F)cc4)nc3)cccc2c1,6.383
COc1cc(-n2nnc3cc(Oc4ccccc4)ccc3c2=O)ccc1OCCN1CCCC1,7.100015
COc1cccc(C(=O)N[C@@H]2CCN(Cc3ccc4ccccc4c3)C2)c1,7.173925
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3cc(C#N)ccc3C2)CC1,6.468521
CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@H]23)CC1,7.68403
O=C(NC1CCN(Cc2ccc3sccc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,8.39794
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(Cl)ccc2o1,6.134304
CCCc1cc(N)c2cc(NC(=O)NCc3ccc(C(F)(F)F)cc3)ccc2n1,7.420216
O=C(NC1CCN(Cc2ccc3[nH]ccc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,7.420216
CCCc1cc(NC2CC2)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,7.39794
COc1ccc2c(=O)cc(C(=O)NCCC3CCCN3Cc3ccc4c(c3)OCO4)oc2c1,5.69897
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2ccccc2)cc1C,8.241402
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3cc(Br)ccc3C2)CC1,6.744727
O=C(NC1CCN(Cc2cccc(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,7.920819
Cc1nc(N2CCCC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,6.60206
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3ccc(NS(C)(=O)=O)cc3C2)CC1,7.017729
COc1ccc2c(c1)CC(N(CCCN1CCN(C)CC1)C(=O)Nc1ccc(F)c(Cl)c1)CC2,7.036212
O=C(NC1CCN(Cc2ccc3ccccc3c2)CC1)c1ccc(F)c(F)c1,7.744727
O=C(NC1CCN(Cc2ccc3oc(=O)oc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,5.696804
CCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,8.920819
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccccc3Cl)ccc2n1,6.920819
COc1cc(OC)cc(C(=O)N[C@@H]2CCN(Cc3ccc4ccccc4c3)C2)c1,8.154902
CS(=O)(=O)N1CCC(CN(c2nc3cc(F)c(Cl)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1,8.173925
CCCc1cc(N)c2cc(NCCCc3ccc(C(F)(F)F)cc3)ccc2n1,6.744727
O=C(COc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(CN3CCNCC3)ccc2c1,6.91364
CCCCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,8.920819
CN(C(=O)c1ccc(-c2ccc(F)cc2)nc1)[C@H]1CCc2cc(CN3CCNC(=O)C3)ccc2C1,5.455932
Cn1c(N2CCCC2)nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc21,7.39794
CCCN(CCC)c1ccc2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc2n1,6.309804
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCCCCC3)ccc2c1,7.443697
COc1ccc2c(=O)cc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,5.69897
CC(C)C(=O)Nc1ccc2c(c1)CC(N(CCCN1CCN(C)CC1)C(=O)Nc1ccc(F)c(Cl)c1)CC2,7.21467
CS(=O)(=O)N1CCC(CN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1,7.568636
O=C(NCc1ccc(F)c(F)c1)[C@H]1[C@@H]2CN(Cc3ccc4ccccc4c3)C[C@@H]21,7.39794
O=C(NC1CCN(Cc2ccc3ccc(=O)[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,8.154902
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(I)cc3)ccc2n1,8.638272
O=C(NC1CCN(Cc2ccc3ncoc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,8.0
O=C(NC1CCN(Cc2ccc3occc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,8.154902
Cc1ccc(Nc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)CCc2ccccc2)cc1C,6.0
CC(C)c1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,8.677781
CN1CCN(CCCN(c2nc3cc(F)c(Cl)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@H]23)CC1,8.251812
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCC(c4ccccc4)C3)ccc2c1,7.60206
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(C(F)(F)F)ccc2o1,6.454693
CCCc1cc(N)c2cc(NC(=O)/C=C/c3ccc(CC)cc3)ccc2n1,8.853872
CC(=O)Nc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,5.770832
CS(=O)(=O)N1CCC(CN(c2nc3cc(Cl)c(Cl)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1,8.823909
COc1cc(OC)cc(C(=O)NCCCNCc2ccc3ccccc3c2)c1,4.0
COc1ccc(OCC(=O)Nc2ccc3nc(N4CCCC4)nc(C)c3c2)cc1,6.408935
O=C(NCc1ccc(F)c(F)c1)[C@@H]1[C@@H]2CN(Cc3ccc4ccccc4c3)C[C@@H]21,4.0
O=C(NC1CCN(Cc2ccccc2F)CC1)c1cc(=O)c2ccc(F)cc2o1,6.247184
Nc1cc(-c2ccccc2)nc2ccc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)cc12,7.732828
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1,8.39794
O=C(NC1CCN(Cc2ccc3ccccc3c2)CC1)c1cc(F)c(F)c(F)c1,8.045757
CN1CCN(CCCN(c2nc3cc(F)c(C(F)(F)F)cc3[nH]2)[C@@H]2CC[C@]3(c4ccc(C#N)cc4)C[C@H]23)CC1,8.065502
COc1cc(OC)cc(C(=O)N[C@@H]2CCN(Cc3ccc4ccccc4c3)C[C@H]2C)c1,6.876148
CCCc1cc(NCC)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,8.318759
Cc1nc(N2CCCC2)nc2ccc(NC(=O)COc3cccc(Cl)c3)cc12,8.154902
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CC4CCC3C4)ccc2c1,9.0
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3ccc(S(=O)(=O)N(C)C)cc3C2)CC1,5.522879
O=C(NC1CCN(Cc2cc3c(cc2Cl)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,7.657577
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3ccc(S(C)(=O)=O)cc3C2)CC1,5.886057
CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(CN5CCC[C@H]5CO)c4)C[C@@H]3C2)CC1,5.522879
COc1ccc2c(c1)CCC(N(CCCN1CCN(C)CC1)C(=O)Nc1ccc(F)c(Cl)c1)C2,6.721246
O=C(c1ccc(F)cc1)c1cc2n(c1)CCN(CCc1ccc(CN3CCCCC3)cc1)C2=O,6.823909
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CC4CCC3CC4)ccc2c1,8.522879
COc1cc(N2C(=O)c3ccc(Sc4ccccc4)cc3C2=O)ccc1OCCN1CCCC1,7.500038
O=C1COc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc2N1,7.721246
CCCc1cc(NC)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,8.823909
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC5CCOCC5)C4)C3)s2)cc1,8.649475
COc1cccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c1,7.508638
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2CCc3ccccc3C2)CC1,6.420216
O=C(NC1CCN(Cc2ccc3oc(=O)[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,7.366532
COc1cc2oc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)cc(=O)c2cc1F,8.69897
O=C(COc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCOCC3)ccc2c1,6.764472
O=C(COc1ccc(Cl)cc1)Nc1ccc2nc(N3CCOCC3)ccc2c1,6.017277
CCCc1ccc(/C=C/C(=O)Nc2ccc3nc(CCC)cc(N)c3c2)cc1,8.39794
CCCc1cc(NC2CCC2)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,7.744727
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCC3)ccc2c1,8.39794
CCCc1cc(OC)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,7.585027
O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCC4(CCNC4)C3)ccc2c1,9.30103
CN(C(=O)c1ccc(-c2ccc(Cl)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@H](NCCCc3ccccc3)C2)C1,8.205909
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N(C)CC(F)(F)F)C4)C3)s2)cc1,6.300514
CCCc1cc(N)c2cc(C(=O)NCCc3ccc(C(F)(F)F)cc3)ccc2n1,5.568636
CC(=O)Nc1ccc2c(c1)CC(N(CCCN1CCN(C)CC1)C(=O)Nc1ccc(F)c(Cl)c1)CC2,8.221849
CCCc1cc(N(C)C)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1,7.366532
N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)C32CCN(C3CCC3)CC2)c1,7.886057
COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,7.886057
CN(C)Cc1ccc(CCN2CCn3nc(C(=O)Nc4ccc(F)cc4)cc3C2=O)cc1,7.086186
COc1cc(-n2cnc3ccc(Oc4ccccc4)cc3c2=O)ccc1OCCN1CCCC1,6.499997
